1,"Wells Fargo(Idaho Falls, ID)Type: Checking, Savings, Filer comment:  Checking & savings: $78,786.42.
Total interest income:  $28.21.",Bank Deposit,Joint,"$50,001 - $100,000","Interest,",None (or less than $201)
2,"United States Senate Federal Credit Union(Washington, DC)Type: Checking, Savings, Filer comment:  Checking & savings:  $424,498.25
Total interest: $267.75.",Bank Deposit,Joint,"$250,001 - $500,000","Interest,","$201 - $1,000"
3,"Wells Fargo(Idaho Falls, ID)Type: Savings, Filer comment:  Asset balance: $34,464.49.",Bank Deposit,Spouse,"$15,001 - $50,000","Interest,",None (or less than $201)
4,"3% of mineral rights leaseDescription: Subsurface mineral rights on 640 acres (McKenzie County, ND) Filer comment:  Total royalties received: $21,180.35",Real EstateMineral Rights,Joint,Unascertainable,"Rent/Royalties,","$15,001 - $50,000"
5,"Residential homeDescription: Rowhouse (Washington, DC) Filer comment:  Total rental income: $36,480.00.",Real EstateResidential,Joint,"$1,000,001 - $5,000,000","Rent/Royalties,","$15,001 - $50,000"
6,"Parking spaceDescription: Parking space (Washington, DC) Filer comment:  Total:  $3,120.00.",Real EstateResidential,Joint,"$1,001 - $15,000","Rent/Royalties,","$2,501 - $5,000"
7,"Crapo Enterprises LLCCompany: Crapo Enterprises LLC (Bountiful, UT) Description: Business entity that holds residential property",Business EntityLimited Liability Company (LLC),Joint,,,
7.1,"Single family homeDescription: Single family home (Island Park, ID) Filer comment:  Ownership percentage value: $10,786.90.",Real EstateResidential,Joint,"$1,001 - $15,000","None,",None (or less than $201)
