38,VWIUX - Vanguard Intermediate-Term Tax-Exempt Fd Admiral,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
39,BIMBX - Blackrock Systematic Multi-Strategy Fund Institu,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000","Dividends,",None (or less than $201)
40,SWVXX,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
41,SCHH - Schwab U.S. REIT ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000","Dividends,",None (or less than $201)
42,CCOR - Core Alternative ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
43,NFRA - Flexshares Global Broad Infr Fund,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
44,QAI - IQ Hedge Multi-Strategy Tracker ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
45,CMDY - iShares Bloomberg Roll Select Commodity Strategy E,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
46,SCHE - Schwab Emrg Mkts Equity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
47,SCHF - Schwab International Equity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
48,SCHZ - Schwab US Aggregate Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
49,SPHY - SPDR Portfolio High Yield Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
50,SPMD - SPDR Portfolio S&P 400 Mid Cap ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
51,SPLG - SPDR Large Cap Portfolio ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
52,SPSM - SPDR Portfolio S&P 600 Small Cap ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
53,VTIP - Vanguard Short-Term Inflation-Protected Securities,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
54,BNDX - Vanguard Total International Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000","Dividends,",None (or less than $201)
55,BIMBX - Blackrock Systematic Multi-Strategy Fund Institu,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
56,"Charles Schwab(Anchorage, AK)Type: Checking,",Bank Deposit,Self,"$1,001 - $15,000","Interest,",None (or less than $201)
57,"Charles Schwab(Anchorage, AK)Type: Checking,",Bank Deposit,Joint,"$1,001 - $15,000","Interest,",None (or less than $201)
58,"Charles Schwab(Anchorage, AK)Type: Checking,",Bank Deposit,Spouse,"None (or less than $1,001)","Interest,",None (or less than $201)
59,JHEQX - Jpmorgan Hedged Equity Fund I Class,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000","Dividends,",None (or less than $201)
60,SPHQ - Invesco S&P 500 Quality ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000","Dividends,",None (or less than $201)
61,EWJ - iShares MSCI Japan Index Fund,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000","Dividends,",None (or less than $201)
62,MUB - iShares National Muni Bond ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000","Dividends,",None (or less than $201)
63,JHEQX - Jpmorgan Hedged Equity Fund I Class,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000","Dividends,",None (or less than $201)
