1,"Citi(New York, NY)Type: Certificate of Deposit, Checking, Money Market Account, Savings,",Bank Deposit,Joint,"$500,001 - $1,000,000","Interest,","$50,001 - $100,000"
2,"United States Senate Federal Credit Union(Washington, DC)Type: Certificate of Deposit, Checking, Money Market Account, Savings,",Bank Deposit,Self,"$100,001 - $250,000","Interest,","$5,001 - $15,000"
3,"United States Senate Federal Credit Union(Washington, DC)Type: Checking, Savings,",Bank Deposit,Joint,"$15,001 - $50,000","Interest,",None (or less than $201)
4,"TrustCo Bank(Albany, NY)Type: Certificate of Deposit, Checking,",Bank Deposit,Joint,"$100,001 - $250,000","Interest,","$5,001 - $15,000"
